L,p_proj,p_ctrl_index,tmi_mean,tmi_sem
16,pproj0.821,4,0.07872383647939915,0.005825641507978338
16,pproj0.821,5,0.09425872631304218,0.006661663770855937
16,pproj0.821,6,0.10264378096860759,0.0072372566921381125
16,pproj0.821,7,0.09806673233140464,0.007622454842489368
16,pproj0.821,8,0.09236183664759721,0.00817192750525281
16,pproj0.821,9,0.09933596790912522,0.008473549301065532
16,pproj0.821,10,0.07097890208146612,0.00931943259429577
16,pproj0.821,11,0.06869185596737151,0.009563728517291174
16,pproj0.821,12,0.07288116135339905,0.009256873061587803
16,pproj0.821,13,0.08497550401267023,0.008649434163536742
16,pproj0.821,14,0.10694693718811518,0.007959600891291066
16,pproj0.821,15,0.089924778260541,0.006203595057867484
16,pproj0.821,16,0.06738814345253104,0.0052962796014052035
16,pproj0.821,17,0.04262231635438362,0.0037798720974218164
16,pproj0.821,18,0.011114866203878793,0.0021095150154063816
16,pproj0.821,19,0.005604191047523835,0.0013193288231483093
16,pproj0.821,20,0.0009485599924429386,0.0005524173339594589
16,pproj0.857,0,-1.6653345369377348e-19,9.610002416639412e-20
16,pproj0.857,1,0.013536579289123909,0.0023053210448006484
16,pproj0.857,2,0.034900514378457606,0.0035251934320105413
16,pproj0.857,3,0.05751636425288005,0.004620560845085934
16,pproj0.857,4,0.0699608494889695,0.005220009079813154
16,pproj0.857,5,0.10031936833754448,0.0059203975507252805
16,pproj0.857,6,0.10791455465951558,0.006412322559508675
16,pproj0.857,7,0.11049047110978258,0.0067142031743218
16,pproj0.857,8,0.13163059286289694,0.006970055930000659
16,pproj0.857,9,0.13205730936669624,0.007523607071041299
16,pproj0.857,10,0.13889548915779112,0.007967923579847366
16,pproj0.857,11,0.13296230923777716,0.008080127101244219
16,pproj0.857,12,0.14101064049059517,0.008061163641266206
16,pproj0.857,13,0.1347691510530713,0.007355852259281503
16,pproj0.857,14,0.11822878739031646,0.006881303940913247
16,pproj0.857,15,0.09354681696901955,0.00602054136295035
16,pproj0.857,16,0.07273694183297091,0.004792724669412994
16,pproj0.857,17,0.03703849767827162,0.0034341033818486625
16,pproj0.857,18,0.00902309542485916,0.0017720399875598945
16,pproj0.857,19,0.004869922625781117,0.001328561340875254
16,pproj0.857,20,0.0004904146265058618,0.00037517145512353737
16,pproj0.893,0,0.0,0.0
16,pproj0.893,1,0.008323977426718615,0.001808390434574941
16,pproj0.893,2,0.02479231472494884,0.0028573666168337252
16,pproj0.893,3,0.044332791483759765,0.003892079167001139
16,pproj0.893,4,0.055335147340259835,0.0042506389749244625
16,pproj0.893,5,0.07563170005856089,0.005103336401865688
16,pproj0.893,6,0.10194776960170883,0.005553976780922645
16,pproj0.893,7,0.1122883817957142,0.006278095852587674
16,pproj0.893,8,0.13794218303410027,0.006677098877054083
16,pproj0.893,9,0.15054623076331333,0.006733324645392969
16,pproj0.893,10,0.14856064846538405,0.006967595066089056
16,pproj0.893,11,0.1439314291617497,0.007022189206034952
16,pproj0.893,12,0.15697012675144725,0.006935040344052524
16,pproj0.893,13,0.13192359658523667,0.006433373179229459
16,pproj0.893,14,0.1149595243407484,0.005819285760886683
16,pproj0.893,15,0.07827786056815125,0.005000694483306144
16,pproj0.893,16,0.05398081334127795,0.004090528593166562
16,pproj0.893,17,0.0243974263546285,0.0027102354352673344
16,pproj0.893,18,0.006876356082653235,0.001611669655494182
16,pproj0.893,19,0.0014451858789480806,0.0006950672650394482
16,pproj0.893,20,9.116077839697679e-05,9.116077839697744e-05
16,pproj0.929,0,0.0,0.0
16,pproj0.929,1,0.010494579746795431,0.0018630387596945844
16,pproj0.929,2,0.01767468884758869,0.002436146133666924
16,pproj0.929,3,0.031347322424732066,0.003152489873941593
16,pproj0.929,4,0.04209710669346786,0.0037108164761982722
16,pproj0.929,5,0.06878075450962713,0.004659927148941117
16,pproj0.929,6,0.07025572808325446,0.004645288005886375
16,pproj0.929,7,0.0905555132656585,0.005274146840378117
16,pproj0.929,8,0.1157559216647673,0.005750469183237072
16,pproj0.929,9,0.13113157523541794,0.006041305378217775
16,pproj0.929,10,0.12612814666941252,0.005990630994580193
16,pproj0.929,11,0.1271879468185943,0.0060241113418428235
16,pproj0.929,12,0.10686161837823266,0.00557769841833356
16,pproj0.929,13,0.12153750208051521,0.005889813367860613
16,pproj0.929,14,0.09622347108576969,0.005313342877399309
16,pproj0.929,15,0.07164641116767033,0.004671584979380602
16,pproj0.929,16,0.0352845542233432,0.003376929068475214
16,pproj0.929,17,0.02000470868338931,0.0025494631251339315
16,pproj0.929,18,0.00450545667363964,0.0012221894605789173
16,pproj0.929,19,0.0017328679513998625,0.0007741863690328417
16,pproj0.929,20,0.0004904146265058628,0.00037517145512353726
16,pproj0.964,0,0.0,0.0
16,pproj0.964,1,0.002426015131959806,0.0009155703873617307
16,pproj0.964,2,0.007683510503987583,0.0016305187535978216
16,pproj0.964,3,0.01441224975553295,0.0021938340329089147
16,pproj0.964,4,0.021570170641803794,0.002663599118314619
16,pproj0.964,5,0.02794668929975981,0.003149476712136334
16,pproj0.964,6,0.03990807888333584,0.003634037863669809
16,pproj0.964,7,0.04061861703173631,0.003684339419503326
16,pproj0.964,8,0.06753927776131194,0.004679499178316604
16,pproj0.964,9,0.07232466969811159,0.004702727540874958
16,pproj0.964,10,0.07198264444934609,0.004792212737451306
16,pproj0.964,11,0.07498311724949719,0.004719300569879278
16,pproj0.964,12,0.07964731288339325,0.004838930372931182
16,pproj0.964,13,0.06425790809369808,0.004456782671062661
16,pproj0.964,14,0.048384107183899315,0.003906783887407314
16,pproj0.964,15,0.035367275341015095,0.003421145374168832
16,pproj0.964,16,0.017575539591930145,0.0023948466377445667
16,pproj0.964,17,0.006669847733717174,0.0014922659762451277
16,pproj0.964,18,0.0038123094930796967,0.0011465758826029895
16,pproj0.964,19,0.0,0.0
16,pproj0.964,20,0.0003465735902799723,0.00034657359027997245
20,pproj0.500,0,-0.0636155996918365,0.005220397956263471
20,pproj0.500,1,-0.44728822116267614,0.01535186503424148
20,pproj0.500,2,-0.6623236226317407,0.018992539859718105
20,pproj0.500,3,-0.8496148324869196,0.02083268738323754
20,pproj0.500,4,-1.0250077324355131,0.02232926865097079
20,pproj0.500,5,-1.2256709242784243,0.023655609295805693
20,pproj0.500,6,-1.3930928701480878,0.024922934719965668
20,pproj0.500,7,-1.5303040311631768,0.025630685843986038
20,pproj0.500,8,-1.6425356833149127,0.025495886288149756
20,pproj0.500,9,-1.731717467245674,0.026374145064876245
20,pproj0.500,10,-1.7741491161303529,0.02658258876591136
20,pproj0.500,11,-1.7135596320133888,0.026858031228539206
20,pproj0.500,12,-1.6309344820800624,0.02765116913230309
20,pproj0.500,13,-1.3849953662056005,0.028301408058880102
20,pproj0.500,14,-1.0049974117102318,0.027483194110750623
20,pproj0.500,15,-0.5627285646114251,0.024824816149355347
20,pproj0.500,16,-0.16936889167402025,0.016935270684125897
20,pproj0.500,17,-0.004863186878283328,0.009739336502381832
20,pproj0.500,18,0.013447885556149139,0.004046513942375874
20,pproj0.500,19,0.0060862055710058345,0.0014036295899606472
20,pproj0.500,20,0.0007646976023802779,0.0006602295615569345
20,pproj0.536,0,-0.024145195665209708,0.0032102857627885634
20,pproj0.536,1,-0.27461703443465874,0.013205041283697639
20,pproj0.536,2,-0.4404409745008911,0.016340666171948334
20,pproj0.536,3,-0.604893784874467,0.018722043700514616
20,pproj0.536,4,-0.7744272740942812,0.020834434753752542
20,pproj0.536,5,-0.931914523827806,0.02261120677682391
20,pproj0.536,6,-1.1113524894156785,0.023275087951273227
20,pproj0.536,7,-1.305777699836799,0.025055377025324333
20,pproj0.536,8,-1.376999064345027,0.025400690632656733
20,pproj0.536,9,-1.4942268809757278,0.02565146046898453
20,pproj0.536,10,-1.5405440084858824,0.02578186073026664
20,pproj0.536,11,-1.5562052099787549,0.026997663566418167
20,pproj0.536,12,-1.41491585068036,0.027142161447027295
20,pproj0.536,13,-1.2330921432769704,0.02799486011244231
20,pproj0.536,14,-0.8470769700914966,0.02579315573098432
20,pproj0.536,15,-0.4350329492995646,0.021628988718735018
20,pproj0.536,16,-0.11594428359222164,0.015734948253419784
20,pproj0.536,17,0.014943120542868936,0.008023895071881022
20,pproj0.536,18,0.014821717803665785,0.0034845572483761075
20,pproj0.536,19,0.0060021812719024846,0.001528191773188608
20,pproj0.536,20,0.00041333928659223083,0.00035291324837859433
20,pproj0.571,0,-0.005496572968063813,0.002038230550550361
20,pproj0.571,1,-0.17699301917186594,0.013792659445000835
20,pproj0.571,2,-0.3146846688383106,0.01778688736334984
20,pproj0.571,3,-0.4402211351873183,0.021019789373157273
20,pproj0.571,4,-0.5665654886357548,0.022652620416803423
20,pproj0.571,5,-0.7198007685895481,0.025753533446913546
20,pproj0.571,6,-0.8823587977117819,0.02725792511411688
20,pproj0.571,7,-0.9243589374437496,0.02736427211809311
20,pproj0.571,8,-1.1740414960436514,0.03061901900107264
20,pproj0.571,9,-1.1951878107191498,0.030716607491154107
20,pproj0.571,10,-1.292675939470733,0.029880809142809335
20,pproj0.571,11,-1.284354517658449,0.03035891447336725
20,pproj0.571,12,-1.2509234729958219,0.030970181635533056
20,pproj0.571,13,-1.0233299350631362,0.031136837656705975
20,pproj0.571,14,-0.7551332054848856,0.03005103883479961
20,pproj0.571,15,-0.3809154408364505,0.026572650078374258
20,pproj0.571,16,-0.07219762638270588,0.01684065728700376
20,pproj0.571,17,0.038485494134262783,0.008328665139772472
20,pproj0.571,18,0.018806429004712324,0.004214544284700738
20,pproj0.571,19,0.005384157399292083,0.001776066021348402
20,pproj0.571,20,0.0014040753712385554,0.0008527817619659155
20,pproj0.607,0,0.00020864280097579943,0.00020864280097581593
20,pproj0.607,1,-0.08697706262097062,0.016024576143382888
20,pproj0.607,2,-0.17190904979792698,0.022810490943315925
20,pproj0.607,3,-0.2703895704879776,0.027357242554082752
20,pproj0.607,4,-0.36719766908206475,0.028969821387755522
20,pproj0.607,5,-0.5087113640840217,0.03295302512105646
20,pproj0.607,6,-0.5868240787754002,0.03510828988926589
20,pproj0.607,7,-0.7486383209943964,0.038831339299097434
20,pproj0.607,8,-0.9375621010587372,0.03945451971824831
20,pproj0.607,9,-1.004671491702325,0.041799581460879115
20,pproj0.607,10,-1.0955088313624153,0.039830823903102386
20,pproj0.607,11,-1.0502500679403184,0.04370126368906139
20,pproj0.607,12,-1.015412388897817,0.04256338833267811
20,pproj0.607,13,-0.8410415919627516,0.04325721014280606
20,pproj0.607,14,-0.5766781926415213,0.03929370765130567
20,pproj0.607,15,-0.25191082112493,0.03366385054569827
20,pproj0.607,16,-0.028647902130581694,0.02214581095230105
20,pproj0.607,17,0.0235151480692075,0.01125607914380253
20,pproj0.607,18,0.02037028200521145,0.006001810928195961
20,pproj0.607,19,0.002128123903411375,0.0015468239348381616
20,pproj0.607,20,-3.469446951953614e-18,1.194935394272124e-18
20,pproj0.643,0,-0.0007520386983881548,0.0008266717330253034
20,pproj0.643,1,-0.021409944030583865,0.007460407932312757
20,pproj0.643,2,-0.08190645633652636,0.010813867812291949
20,pproj0.643,3,-0.14174430609440508,0.012933162172584608
20,pproj0.643,4,-0.26296673860562353,0.01517982665925463
20,pproj0.643,5,-0.33492219917173977,0.016905052109204725
20,pproj0.643,6,-0.4276518860857867,0.018443199937756467
20,pproj0.643,7,-0.5527183391003234,0.01944712776696613
20,pproj0.643,8,-0.6819099844550304,0.02075691240209838
20,pproj0.643,9,-0.760983896512576,0.021686516030080986
20,pproj0.643,10,-0.8447878694007064,0.022656413516914106
20,pproj0.643,11,-0.8174970113338884,0.022427941407225115
20,pproj0.643,12,-0.7812771805841648,0.02271533551962168
20,pproj0.643,13,-0.6312263559370046,0.02209425640811081
20,pproj0.643,14,-0.42361495606448374,0.020171343021974496
20,pproj0.643,15,-0.18008409922933669,0.016755203140567377
20,pproj0.643,16,0.0008136378093119205,0.010999697247791103
20,pproj0.643,17,0.02355381297872634,0.005907582932821026
20,pproj0.643,18,0.016715079507325155,0.0027600307665459753
20,pproj0.643,19,0.004500851856271016,0.001306127295859438
20,pproj0.643,20,0.0007173741897666768,0.0004073577145520753
20,pproj0.679,0,-0.00040299254683718634,0.00040299254683717766
20,pproj0.679,1,0.008925121250245747,0.007136076043264679
20,pproj0.679,2,-0.011663693534623942,0.009758219888062714
20,pproj0.679,3,-0.022390543304902654,0.011827574015529578
20,pproj0.679,4,-0.0666410183530166,0.014184385452914864
20,pproj0.679,5,-0.17163530824196901,0.015979535199495035
20,pproj0.679,6,-0.27425844679508504,0.017472472196475176
20,pproj0.679,7,-0.3537183339618436,0.019058786447910016
20,pproj0.679,8,-0.4340791551227698,0.020005318075400715
20,pproj0.679,9,-0.5317870687162272,0.0208989183718334
20,pproj0.679,10,-0.655260900403088,0.022389139794715532
20,pproj0.679,11,-0.6252973243748237,0.022284813926305224
20,pproj0.679,12,-0.5463065789797924,0.021434433506631986
20,pproj0.679,13,-0.5148257535051854,0.022150566161476867
20,pproj0.679,14,-0.26328737143996217,0.019232479491697808
20,pproj0.679,15,-0.0844934505794465,0.015449653545644338
20,pproj0.679,16,0.02445006746289868,0.010335419578056903
20,pproj0.679,17,0.04108149550050965,0.005428327738796982
20,pproj0.679,18,0.017113138586956168,0.0026662998453092146
20,pproj0.679,19,0.0035758730988645344,0.0012932448454350135
20,pproj0.679,20,0.000402992546837176,0.0004029925468371772
20,pproj0.714,0,-4.440892098500626e-18,1.7196305097561916e-18
20,pproj0.714,1,0.03201630725629081,0.014674331341635866
20,pproj0.714,2,0.030820494819160656,0.01922873654566463
20,pproj0.714,3,-0.0008701654012519618,0.024995584524632793
20,pproj0.714,4,-0.004818691388039746,0.031214843142489738
20,pproj0.714,5,-0.01012358757014148,0.031906295772162675
20,pproj0.714,6,-0.12411621804452527,0.037707576627403566
20,pproj0.714,7,-0.19340990592977172,0.04110273389077427
20,pproj0.714,8,-0.25148627574004917,0.041544097861239915
20,pproj0.714,9,-0.3582883458684128,0.04795250884888272
20,pproj0.714,10,-0.4445685763133224,0.04819956105852547
20,pproj0.714,11,-0.4477373341415491,0.05012070352482371
20,pproj0.714,12,-0.3754941948600769,0.04821635057681261
20,pproj0.714,13,-0.3655921914126295,0.04676285950439352
20,pproj0.714,14,-0.14247132238578336,0.04035616860230856
20,pproj0.714,15,-0.011097449040623705,0.03324326502279852
20,pproj0.714,16,0.040626114782052206,0.018259649354487675
20,pproj0.714,17,0.045766237961456555,0.01321375330588724
20,pproj0.714,18,0.008473891007147204,0.0047974989053432265
20,pproj0.714,19,0.0007438118377140272,0.000743811837714032
20,pproj0.714,20,-4.440892098500626e-18,1.7977639482696623e-18
20,pproj0.750,0,-2.7755575615628915e-18,5.461529977392909e-19
20,pproj0.750,1,0.026705790479150414,0.004675671097322537
20,pproj0.750,2,0.05822540142621117,0.006975656512037565
20,pproj0.750,3,0.07498842062705517,0.008217813967212412
20,pproj0.750,4,0.07475604693252741,0.009949397601016558
20,pproj0.750,5,0.05935627396339492,0.010792864133469441
20,pproj0.750,6,0.02168643061774148,0.011900487868771618
20,pproj0.750,7,-0.07093867232061361,0.01331321889628821
20,pproj0.750,8,-0.09853202399075409,0.014263013177694472
20,pproj0.750,9,-0.13450578507436825,0.015202281435973219
20,pproj0.750,10,-0.20637596147946008,0.01588713257068055
20,pproj0.750,11,-0.2237416765292004,0.016388998147846605
20,pproj0.750,12,-0.21741212807902183,0.016319299896529697
20,pproj0.750,13,-0.11358445946226906,0.014728212572335043
20,pproj0.750,14,-0.040475950669899306,0.013320036833724727
20,pproj0.750,15,0.06734244389851353,0.009392815074212878
20,pproj0.750,16,0.07268405374625829,0.007014664810360005
20,pproj0.750,17,0.03886869017760743,0.004116180458956455
20,pproj0.750,18,0.009954630219888431,0.0018848804359101854
20,pproj0.750,19,0.001178536639139054,0.0006894727300456966
20,pproj0.750,20,-6.661338147750939e-19,2.71607673122329e-19
20,pproj0.786,0,-1.2231270610277148e-18,4.0873900823095453e-19
20,pproj0.786,1,0.03738591602615902,0.005102717657715128
20,pproj0.786,2,0.07728055990235937,0.008055304065345494
20,pproj0.786,3,0.10453873987897518,0.009572030319551927
20,pproj0.786,4,0.11448152208660861,0.010956520059336198
20,pproj0.786,5,0.09897659704483364,0.011666513098008703
20,pproj0.786,6,0.1017339300155247,0.013024210484548094
20,pproj0.786,7,0.06107076891818761,0.014774977230946956
20,pproj0.786,8,0.06143715853970222,0.015776129172953627
20,pproj0.786,9,0.009269085522858062,0.016365344683092007
20,pproj0.786,10,-0.051653373092629296,0.01862631758512471
20,pproj0.786,11,-0.029059480860620053,0.01790515790747051
20,pproj0.786,12,-0.04012479732420366,0.01821253132318107
20,pproj0.786,13,-0.0071621032305204824,0.017448337202952163
20,pproj0.786,14,0.09281574887416943,0.013432752175883501
20,pproj0.786,15,0.09228719121492712,0.011991561554167463
20,pproj0.786,16,0.07374332591015748,0.00753557952244165
20,pproj0.786,17,0.04571051924448574,0.005644388260700515
20,pproj0.786,18,0.012782937265964914,0.002677184238447233
20,pproj0.786,19,0.0011748257297626162,0.0008303748638638056
20,pproj0.786,20,0.0005874128648813087,0.0005874128648813092
20,pproj0.821,0,-4.2700885562506023e-19,4.2700885562506033e-19
20,pproj0.821,1,0.02431948405190227,0.00912428203295961
20,pproj0.821,2,0.09050893739597662,0.015099766934936686
20,pproj0.821,3,0.10042508727420789,0.01560723792066001
20,pproj0.821,4,0.10525601962374129,0.018780956226860462
20,pproj0.821,5,0.12582519435256997,0.021811771196214663
20,pproj0.821,6,0.13067456168978794,0.025635930352878495
20,pproj0.821,7,0.17599662015200213,0.02579969376778692
20,pproj0.821,8,0.1524743884011971,0.024575968928052767
20,pproj0.821,9,0.1277743307794778,0.02997089460291276
20,pproj0.821,10,0.0987389004870369,0.03277555247344617
20,pproj0.821,11,0.03152003746535872,0.03370929165003295
20,pproj0.821,12,0.07017692042393119,0.029685659477018383
20,pproj0.821,13,0.14664705801845448,0.028197957248310184
20,pproj0.821,14,0.15513370583423855,0.02381771170981442
20,pproj0.821,15,0.12415005834110127,0.02270424895479672
20,pproj0.821,16,0.08771544034770432,0.014813353829504144
20,pproj0.821,17,0.02466193541764071,0.008603233321636412
20,pproj0.821,18,0.007997852083383973,0.004599699077023564
20,pproj0.821,19,0.0026659506944613246,0.0026659506944613277
20,pproj0.821,20,-8.540177112501205e-19,8.540177112501206e-19
20,pproj0.857,0,-2.220446049250313e-19,1.3591729955744706e-19
20,pproj0.857,1,0.02404301073834052,0.0029110344766750114
20,pproj0.857,2,0.057698653312523086,0.00465023276289331
20,pproj0.857,3,0.09246888500340167,0.005883491589691844
20,pproj0.857,4,0.13372990481591146,0.006926375157462782
20,pproj0.857,5,0.15769956188555545,0.007423328284863853
20,pproj0.857,6,0.1577305367024272,0.007901555320183318
20,pproj0.857,7,0.18934494502184265,0.008177093647101312
20,pproj0.857,8,0.19477145685635208,0.008508727411665305
20,pproj0.857,9,0.18066415912070374,0.008900794359895166
20,pproj0.857,10,0.17800961241683574,0.008977286304061558
20,pproj0.857,11,0.19202274432271974,0.009308976218420379
20,pproj0.857,12,0.18156346604490903,0.008909286783523936
20,pproj0.857,13,0.1998430877548833,0.0089157592061126
20,pproj0.857,14,0.16831115226336138,0.00788563610558383
20,pproj0.857,15,0.12300730208768387,0.006236469483594859
20,pproj0.857,16,0.08156803366584855,0.005122053190779779
20,pproj0.857,17,0.0278825336421503,0.0030311440644696015
20,pproj0.857,18,0.005081219758650342,0.0013163127802691358
20,pproj0.857,19,0.0008958797346140252,0.0006493535427215069
20,pproj0.857,20,-2.7755575615628914e-19,2.7755575615628914e-19
20,pproj0.893,0,-5.551115123125783e-20,5.551115123125784e-20
20,pproj0.893,1,0.020531014127653777,0.002627129262284849
20,pproj0.893,2,0.04576204102340949,0.003946145890872166
20,pproj0.893,3,0.0718364954174257,0.004781328016894396
20,pproj0.893,4,0.09616962422612577,0.005519828305041182
20,pproj0.893,5,0.1286153289370095,0.006362825907594579
20,pproj0.893,6,0.16572849922895114,0.007054904227363162
20,pproj0.893,7,0.18477155409566023,0.007486012830464162
20,pproj0.893,8,0.1996284396810965,0.007722946544920345
20,pproj0.893,9,0.2126147344081951,0.007698842851928259
20,pproj0.893,10,0.21645998219804422,0.00792949939372965
20,pproj0.893,11,0.22248811946230757,0.008023824964337449
20,pproj0.893,12,0.20655249109638604,0.007712410573518811
20,pproj0.893,13,0.209888006574019,0.007683154531297132
20,pproj0.893,14,0.16770992812855717,0.006995021375314282
20,pproj0.893,15,0.10481927757458918,0.0059023842100524105
20,pproj0.893,16,0.06483674398755275,0.004784036605835203
20,pproj0.893,17,0.026700582714656033,0.0030427396602468165
20,pproj0.893,18,0.005054762817973695,0.001339032562958394
20,pproj0.893,19,0.001183561807065807,0.0006168629141008663
20,pproj0.893,20,-1.6653345369377348e-19,1.2410186741643505e-19
20,pproj0.929,0,0.0,0.0
20,pproj0.929,1,0.0129669863591779,0.002171748411199882
20,pproj0.929,2,0.029795061739202437,0.003240522024380248
20,pproj0.929,3,0.05059206570777111,0.004230085309970434
20,pproj0.929,4,0.079479860888549,0.005248916647007297
20,pproj0.929,5,0.09920770987013532,0.0057025620311501185
20,pproj0.929,6,0.1191060019620277,0.006156731659798704
20,pproj0.929,7,0.16419810849083127,0.006909705981701448
20,pproj0.929,8,0.17976428870805913,0.007145487074365671
20,pproj0.929,9,0.19007435697951564,0.007352758870813322
20,pproj0.929,10,0.19012307992590777,0.007301001399779991
20,pproj0.929,11,0.1898905015502729,0.007370502577158643
20,pproj0.929,12,0.1719434075594211,0.006899668716827077
20,pproj0.929,13,0.157778831827574,0.00687112833259932
20,pproj0.929,14,0.12405534769402524,0.006116521219790192
20,pproj0.929,15,0.07241714491081319,0.004887984063261536
20,pproj0.929,16,0.03466418532275035,0.00361500679903719
20,pproj0.929,17,0.009312593209480316,0.0018081904416944756
20,pproj0.929,18,0.00415262794837944,0.0011806529819759057
20,pproj0.929,19,0.0011060859264254439,0.00063825905578348
20,pproj0.929,20,0.0,0.0
20,pproj0.964,0,0.0,0.0
20,pproj0.964,1,0.007278045395879422,0.0015802347678870805
20,pproj0.964,2,0.013947893129596597,0.002156743268494386
20,pproj0.964,3,0.028569086699182906,0.003054574190524389
20,pproj0.964,4,0.03715635111626859,0.003449747731896057
20,pproj0.964,5,0.048290947827882645,0.0039727675194447705
20,pproj0.964,6,0.07333191717843641,0.004778572573394719
20,pproj0.964,7,0.08681044882178231,0.005121309062753026
20,pproj0.964,8,0.09599582139223514,0.005319302017746543
20,pproj0.964,9,0.11186507585413,0.005641788439829462
20,pproj0.964,10,0.12570009984064193,0.006023812755965436
20,pproj0.964,11,0.11286261979223457,0.0057672321289911465
20,pproj0.964,12,0.10261276094687853,0.005525816435367162
20,pproj0.964,13,0.08840941791661644,0.005237482711889567
20,pproj0.964,14,0.06081555711680586,0.004458679663370927
20,pproj0.964,15,0.04550553488506797,0.003838552991780978
20,pproj0.964,16,0.021895348871806254,0.002725528026276433
20,pproj0.964,17,0.00781704189661211,0.0016622017930121823
20,pproj0.964,18,0.0013862943611198902,0.000692626864824996
20,pproj0.964,19,0.00034657359027997223,0.00034657359027997245
20,pproj0.964,20,-5.551115123125783e-20,5.551115123125783e-20
